598,7
599,7
600,4
601,13
602,5
603,10
604,3
605,7
606,9
607,7
608,7
609,7
610,4
611,5
612,14
613,9
614,9
615,5
616,4
617,11
618,7
619,9
620,7
621,9
622,7
623,2
624,9
625,4
626,13
627,7
628,7
629,5
630,7
631,7
632,1
633,7
634,4
635,7
636,7
637,7
638,7
639,7
640,9
641,7
642,10
643,11
644,4
645,5
646,9
647,7
648,13
649,7
650,7
651,10
652,4
653,8
654,7
655,1
656,7
657,7
658,5
659,7
660,10
661,7
662,3
663,8
664,9
665,7
666,5
667,7
668,7
669,7
670,7
671,5
672,14
673,4
674,7
675,8
676,5
677,7
678,7
679,9
680,7
681,7
682,8
683,7
684,7
685,7
686,1
687,10
688,3
689,7
690,5
691,1
692,7
693,11
694,13
695,5
696,10
697,7
698,13
699,7
700,7
701,13
702,7
703,11
704,7
705,7
706,9
707,1
708,6
709,5
710,13
711,7
712,7
713,5
714,6
715,5
716,3
717,10
718,9
719,11
720,11
721,8
722,6
723,5
724,7
725,7
726,3
727,10
728,11
729,7
730,13
731,7
732,5
733,1
734,8
735,7
736,7
737,8
738,7
739,5
740,8
741,7
742,7
743,7
744,9
745,7
746,7
747,7
748,7
749,9
750,7
751,3
752,13
753,10
754,7
755,10
756,7
757,6
758,3
759,10
760,2
761,7
762,4
763,7
764,7
765,7
766,7
767,13
768,7
769,14
770,5
771,9
772,7
773,10
774,13
775,14
776,4
777,7
778,7
779,7
780,9
781,5
782,7
783,13
784,7
785,13
786,5
787,7
788,7
789,13
790,7
791,7
792,13
793,7
794,7
795,7
796,2
797,13
798,13
799,7
800,11
801,13
802,7
803,10
804,7
805,6
806,7
807,7
808,7
809,5
810,7
811,5
812,4
813,7
814,13
815,7
816,7
817,5
818,5
819,1
820,6
821,3
822,5
823,7
824,4
825,7
826,7
827,7
828,9
829,10
830,9
831,7
832,4
833,11
834,5
835,7
836,7
837,7
838,4
839,3
840,3
841,7
842,7
843,5
844,11
845,14
846,7
847,7
848,7
849,10
850,13
851,4
852,7
853,0
854,0
855,5
856,13
857,7
858,5
859,11
860,3
861,4
862,7
863,7
864,3
865,7
866,7
867,7
868,12
869,8
870,7
871,4
872,11
873,9
874,7
875,9
876,10
877,6
878,7
879,9
880,2
881,11
882,7
883,7
884,9
885,7
886,8
887,9
888,1
889,7
890,4
891,7
892,4
893,10
894,5
895,5
896,13
897,1
898,7
