598,16
599,14
600,7
601,5
602,6
603,4
604,0
605,16
606,0
607,14
608,0
609,14
610,7
611,11
612,13
613,5
614,14
615,6
616,2
617,13
618,8
619,3
620,14
621,14
622,3
623,14
624,14
625,7
626,6
627,14
628,6
629,11
630,14
631,6
632,10
633,16
634,7
635,14
636,14
637,14
638,14
639,8
640,0
641,3
642,14
643,3
644,14
645,3
646,11
647,14
648,14
649,11
650,14
651,17
652,14
653,4
654,14
655,10
656,14
657,0
658,5
659,14
660,17
661,0
662,18
663,14
664,0
665,19
666,11
667,14
668,14
669,14
670,18
671,1
672,13
673,18
674,14
675,14
676,11
677,14
678,14
679,14
680,5
681,14
682,1
683,0
684,14
685,6
686,10
687,17
688,14
689,3
690,12
691,10
692,19
693,7
694,8
695,3
696,4
697,11
698,14
699,14
700,14
701,11
702,19
703,14
704,14
705,7
706,14
707,10
708,2
709,5
710,14
711,11
712,14
713,14
714,14
715,6
716,14
717,4
718,5
719,14
720,14
721,15
722,7
723,11
724,11
725,1
726,7
727,4
728,14
729,5
730,14
731,3
732,3
733,10
734,1
735,14
736,14
737,1
738,3
739,5
740,15
741,14
742,16
743,0
744,11
745,14
746,3
747,0
748,2
749,2
750,1
751,19
752,2
753,4
754,14
755,4
756,14
757,14
758,19
759,4
760,14
761,18
762,2
763,14
764,19
765,14
766,5
767,14
768,14
769,12
770,14
771,5
772,14
773,4
774,14
775,12
776,7
777,14
778,14
779,0
780,11
781,11
782,14
783,14
784,14
785,1
786,11
787,14
788,14
789,14
790,14
791,14
792,14
793,5
794,8
795,14
796,14
797,14
798,14
799,14
800,2
801,14
802,0
803,4
804,16
805,14
806,11
807,14
808,14
809,11
810,14
811,12
812,19
813,14
814,14
815,17
816,14
817,11
818,11
819,10
820,8
821,14
822,14
823,8
824,7
825,14
826,0
827,5
828,11
829,1
830,11
831,5
832,2
833,1
834,3
835,14
836,1
837,14
838,7
839,19
840,7
841,14
842,14
843,6
844,13
845,13
846,14
847,14
848,5
849,4
850,14
851,7
852,14
853,9
854,9
855,3
856,14
857,0
858,12
859,14
860,19
861,7
862,0
863,14
864,18
865,14
866,14
867,14
868,14
869,15
870,7
871,1
872,1
873,0
874,14
875,11
876,17
877,2
878,14
879,11
880,14
881,3
882,14
883,11
884,14
885,7
886,15
887,14
888,10
889,18
890,3
891,14
892,7
893,4
894,11
895,12
896,1
897,10
898,7
